event_id,contract_address,event_type,block_timestamp,seconds_since_last_event
evt_05984,0xAlpha,Withdr-O,2025-07-02 12:56:00,15.0
evt_06001,0xAlpha,Zync,2025-07-02 13:00:15,255.0
evt_06048,0xAlpha,Withdr-O,2025-07-02 13:12:00,705.0
evt_06062,0xAlpha,Minty,2025-07-02 13:15:30,210.0
evt_06074,0xAlpha,Withdr-O,2025-07-02 13:18:30,180.0
evt_06099,0xAlpha,Flux,2025-07-02 13:24:45,375.0
evt_06132,0xAlpha,Withdr-O,2025-07-02 13:33:00,495.0
evt_06155,0xAlpha,Glint,2025-07-02 13:38:45,345.0
evt_06191,0xAlpha,Flux,2025-07-02 13:47:45,540.0
evt_06197,0xAlpha,Flux,2025-07-02 13:49:15,90.0
evt_06204,0xAlpha,Minty,2025-07-02 13:51:00,105.0
evt_06212,0xAlpha,Zync,2025-07-02 13:53:00,120.0
evt_06238,0xAlpha,Glint,2025-07-02 13:59:30,390.0
evt_06245,0xAlpha,Yank,2025-07-02 14:01:15,105.0
evt_06250,0xAlpha,Minty,2025-07-02 14:02:30,75.0
evt_06276,0xAlpha,Minty,2025-07-02 14:09:00,390.0
evt_06278,0xAlpha,Glint,2025-07-02 14:09:30,30.0
evt_06319,0xAlpha,Zync,2025-07-02 14:19:45,615.0
evt_06321,0xAlpha,Glint,2025-07-02 14:20:15,30.0
evt_06325,0xAlpha,Zync,2025-07-02 14:21:15,60.0
evt_06326,0xAlpha,Zync,2025-07-02 14:21:30,15.0
evt_06338,0xAlpha,Zync,2025-07-02 14:24:30,180.0
evt_06361,0xAlpha,Zync,2025-07-02 14:30:15,345.0
evt_06368,0xAlpha,Minty,2025-07-02 14:32:00,105.0
evt_06388,0xAlpha,Zync,2025-07-02 14:37:00,300.0
evt_06417,0xAlpha,Flux,2025-07-02 14:44:15,435.0
evt_06455,0xAlpha,Yank,2025-07-02 14:53:45,570.0
evt_06459,0xAlpha,Depos-X,2025-07-02 14:54:45,60.0
evt_06463,0xAlpha,Zync,2025-07-02 14:55:45,60.0
evt_06475,0xAlpha,Zync,2025-07-02 14:58:45,180.0
evt_06481,0xAlpha,Flux,2025-07-02 15:00:15,90.0
evt_06491,0xAlpha,Withdr-O,2025-07-02 15:02:45,150.0
evt_06517,0xAlpha,Flux,2025-07-02 15:09:15,390.0
evt_06529,0xAlpha,Zync,2025-07-02 15:12:15,180.0
evt_06537,0xAlpha,Flux,2025-07-02 15:14:15,120.0
evt_06538,0xAlpha,Yank,2025-07-02 15:14:30,15.0
evt_06551,0xAlpha,Minty,2025-07-02 15:17:45,195.0
evt_06560,0xAlpha,Flux,2025-07-02 15:20:00,135.0
evt_06568,0xAlpha,Withdr-O,2025-07-02 15:22:00,120.0
evt_06581,0xAlpha,Depos-X,2025-07-02 15:25:15,195.0
evt_06608,0xAlpha,Flux,2025-07-02 15:32:00,405.0
evt_06609,0xAlpha,Glint,2025-07-02 15:32:15,15.0
evt_06628,0xAlpha,Zync,2025-07-02 15:37:00,285.0
evt_06630,0xAlpha,Flux,2025-07-02 15:37:30,30.0
evt_06655,0xAlpha,Flux,2025-07-02 15:43:45,375.0
evt_06664,0xAlpha,Minty,2025-07-02 15:46:00,135.0
evt_06665,0xAlpha,Depos-X,2025-07-02 15:46:15,15.0
evt_06670,0xAlpha,Glint,2025-07-02 15:47:30,75.0
evt_06685,0xAlpha,Glint,2025-07-02 15:51:15,225.0
evt_06694,0xAlpha,Depos-X,2025-07-02 15:53:30,135.0
evt_06700,0xAlpha,Minty,2025-07-02 15:55:00,90.0
evt_06703,0xAlpha,Flux,2025-07-02 15:55:45,45.0
evt_06708,0xAlpha,Depos-X,2025-07-02 15:57:00,75.0
evt_06710,0xAlpha,Glint,2025-07-02 15:57:30,30.0
evt_06715,0xAlpha,Depos-X,2025-07-02 15:58:45,75.0
evt_06721,0xAlpha,Zync,2025-07-02 16:00:15,90.0
evt_06727,0xAlpha,Flux,2025-07-02 16:01:45,90.0
evt_06741,0xAlpha,Minty,2025-07-02 16:05:15,210.0
evt_06742,0xAlpha,Withdr-O,2025-07-02 16:05:30,15.0
evt_06744,0xAlpha,Withdr-O,2025-07-02 16:06:00,30.0
evt_06779,0xAlpha,Flux,2025-07-02 16:14:45,525.0
evt_06780,0xAlpha,Yank,2025-07-02 16:15:00,15.0
evt_06785,0xAlpha,Zync,2025-07-02 16:16:15,75.0
evt_06800,0xAlpha,Flux,2025-07-02 16:20:00,225.0
evt_06804,0xAlpha,Yank,2025-07-02 16:21:00,60.0
evt_06810,0xAlpha,Glint,2025-07-02 16:22:30,90.0
evt_06817,0xAlpha,Depos-X,2025-07-02 16:24:15,105.0
evt_06841,0xAlpha,Depos-X,2025-07-02 16:30:15,360.0
evt_06862,0xAlpha,Withdr-O,2025-07-02 16:35:30,315.0
evt_06906,0xAlpha,Withdr-O,2025-07-02 16:46:30,660.0
evt_06929,0xAlpha,Withdr-O,2025-07-02 16:52:15,345.0
evt_06936,0xAlpha,Depos-X,2025-07-02 16:54:00,105.0
evt_06943,0xAlpha,Yank,2025-07-02 16:55:45,105.0
evt_06957,0xAlpha,Yank,2025-07-02 16:59:15,210.0
evt_06967,0xAlpha,Flux,2025-07-02 17:01:45,150.0
evt_06974,0xAlpha,Depos-X,2025-07-02 17:03:30,105.0
evt_06993,0xAlpha,Minty,2025-07-02 17:08:15,285.0
evt_06996,0xAlpha,Yank,2025-07-02 17:09:00,45.0
evt_07017,0xAlpha,Depos-X,2025-07-02 17:14:15,315.0
evt_07023,0xAlpha,Yank,2025-07-02 17:15:45,90.0
evt_07031,0xAlpha,Withdr-O,2025-07-02 17:17:45,120.0
evt_07069,0xAlpha,Zync,2025-07-02 17:27:15,570.0
evt_07077,0xAlpha,Flux,2025-07-02 17:29:15,120.0
evt_07105,0xAlpha,Minty,2025-07-02 17:36:15,420.0
evt_07111,0xAlpha,Zync,2025-07-02 17:37:45,90.0
evt_07113,0xAlpha,Yank,2025-07-02 17:38:15,30.0
evt_07119,0xAlpha,Depos-X,2025-07-02 17:39:45,90.0
evt_07143,0xAlpha,Yank,2025-07-02 17:45:45,360.0
evt_07168,0xAlpha,Yank,2025-07-02 17:52:00,375.0
evt_07171,0xAlpha,Flux,2025-07-02 17:52:45,45.0
evt_07179,0xAlpha,Glint,2025-07-02 17:54:45,120.0
evt_07183,0xAlpha,Minty,2025-07-02 17:55:45,60.0
evt_07210,0xAlpha,Zync,2025-07-02 18:02:30,405.0
evt_07232,0xAlpha,Depos-X,2025-07-02 18:08:00,330.0
evt_07256,0xAlpha,Withdr-O,2025-07-02 18:14:00,360.0
evt_07266,0xAlpha,Flux,2025-07-02 18:16:30,150.0
evt_07274,0xAlpha,Minty,2025-07-02 18:18:30,120.0
evt_07308,0xAlpha,Zync,2025-07-02 18:27:00,510.0
evt_07311,0xAlpha,Yank,2025-07-02 18:27:45,45.0
evt_07319,0xAlpha,Glint,2025-07-02 18:29:45,120.0
evt_07337,0xAlpha,Glint,2025-07-02 18:34:15,270.0
evt_07347,0xAlpha,Glint,2025-07-02 18:36:45,150.0
evt_07361,0xAlpha,Flux,2025-07-02 18:40:15,210.0
evt_07389,0xAlpha,Minty,2025-07-02 18:47:15,420.0
evt_07457,0xAlpha,Withdr-O,2025-07-02 19:04:15,1020.0
evt_07473,0xAlpha,Minty,2025-07-02 19:08:15,240.0
evt_07476,0xAlpha,Zync,2025-07-02 19:09:00,45.0
evt_07484,0xAlpha,Glint,2025-07-02 19:11:00,120.0
evt_07490,0xAlpha,Flux,2025-07-02 19:12:30,90.0
evt_07529,0xAlpha,Depos-X,2025-07-02 19:22:15,585.0
evt_07544,0xAlpha,Withdr-O,2025-07-02 19:26:00,225.0
evt_07546,0xAlpha,Minty,2025-07-02 19:26:30,30.0
evt_07564,0xAlpha,Minty,2025-07-02 19:31:00,270.0
evt_07568,0xAlpha,Glint,2025-07-02 19:32:00,60.0
evt_07596,0xAlpha,Glint,2025-07-02 19:39:00,420.0
evt_07603,0xAlpha,Zync,2025-07-02 19:40:45,105.0
evt_07620,0xAlpha,Withdr-O,2025-07-02 19:45:00,255.0
evt_07633,0xAlpha,Flux,2025-07-02 19:48:15,195.0
evt_07634,0xAlpha,Depos-X,2025-07-02 19:48:30,15.0
evt_07642,0xAlpha,Minty,2025-07-02 19:50:30,120.0
evt_07674,0xAlpha,Yank,2025-07-02 19:58:30,480.0
evt_07695,0xAlpha,Depos-X,2025-07-02 20:03:45,315.0
evt_07698,0xAlpha,Depos-X,2025-07-02 20:04:30,45.0
evt_07703,0xAlpha,Minty,2025-07-02 20:05:45,75.0
evt_07711,0xAlpha,Flux,2025-07-02 20:07:45,120.0
evt_07723,0xAlpha,Depos-X,2025-07-02 20:10:45,180.0
evt_07743,0xAlpha,Depos-X,2025-07-02 20:15:45,300.0
evt_07793,0xAlpha,Flux,2025-07-02 20:28:15,750.0
evt_07806,0xAlpha,Yank,2025-07-02 20:31:30,195.0
evt_07837,0xAlpha,Minty,2025-07-02 20:39:15,465.0
evt_07838,0xAlpha,Minty,2025-07-02 20:39:30,15.0
evt_07847,0xAlpha,Withdr-O,2025-07-02 20:41:45,135.0
evt_07860,0xAlpha,Depos-X,2025-07-02 20:45:00,195.0
evt_07880,0xAlpha,Zync,2025-07-02 20:50:00,300.0
evt_07889,0xAlpha,Minty,2025-07-02 20:52:15,135.0
evt_07924,0xAlpha,Flux,2025-07-02 21:01:00,525.0
evt_07931,0xAlpha,Depos-X,2025-07-02 21:02:45,105.0
evt_07946,0xAlpha,Yank,2025-07-02 21:06:30,225.0
evt_07956,0xAlpha,Yank,2025-07-02 21:09:00,150.0
evt_07963,0xAlpha,Glint,2025-07-02 21:10:45,105.0
evt_07967,0xAlpha,Flux,2025-07-02 21:11:45,60.0
evt_07973,0xAlpha,Zync,2025-07-02 21:13:15,90.0
evt_07977,0xAlpha,Glint,2025-07-02 21:14:15,60.0
evt_07978,0xAlpha,Zync,2025-07-02 21:14:30,15.0
evt_07990,0xAlpha,Depos-X,2025-07-02 21:17:30,180.0
evt_07993,0xAlpha,Yank,2025-07-02 21:18:15,45.0
evt_08005,0xAlpha,Flux,2025-07-02 21:21:15,180.0
evt_08024,0xAlpha,Minty,2025-07-02 21:26:00,285.0
evt_08047,0xAlpha,Zync,2025-07-02 21:31:45,345.0
evt_08061,0xAlpha,Yank,2025-07-02 21:35:15,210.0
evt_08069,0xAlpha,Glint,2025-07-02 21:37:15,120.0
evt_08079,0xAlpha,Depos-X,2025-07-02 21:39:45,150.0
evt_08098,0xAlpha,Zync,2025-07-02 21:44:30,285.0
evt_08101,0xAlpha,Glint,2025-07-02 21:45:15,45.0
evt_08105,0xAlpha,Zync,2025-07-02 21:46:15,60.0
evt_08106,0xAlpha,Flux,2025-07-02 21:46:30,15.0
evt_08149,0xAlpha,Glint,2025-07-02 21:57:15,645.0
evt_08160,0xAlpha,Yank,2025-07-02 22:00:00,165.0
evt_08170,0xAlpha,Minty,2025-07-02 22:02:30,150.0
evt_08181,0xAlpha,Flux,2025-07-02 22:05:15,165.0
evt_08197,0xAlpha,Minty,2025-07-02 22:09:15,240.0
evt_08213,0xAlpha,Minty,2025-07-02 22:13:15,240.0
evt_08218,0xAlpha,Yank,2025-07-02 22:14:30,75.0
evt_08228,0xAlpha,Minty,2025-07-02 22:17:00,150.0
evt_08238,0xAlpha,Flux,2025-07-02 22:19:30,150.0
evt_08255,0xAlpha,Zync,2025-07-02 22:23:45,255.0
evt_08258,0xAlpha,Yank,2025-07-02 22:24:30,45.0
evt_08288,0xAlpha,Zync,2025-07-02 22:32:00,450.0
evt_08301,0xAlpha,Yank,2025-07-02 22:35:15,195.0
evt_08317,0xAlpha,Yank,2025-07-02 22:39:15,240.0
evt_08347,0xAlpha,Yank,2025-07-02 22:46:45,450.0
evt_08355,0xAlpha,Flux,2025-07-02 22:48:45,120.0
evt_08360,0xAlpha,Withdr-O,2025-07-02 22:50:00,75.0
evt_08379,0xAlpha,Depos-X,2025-07-02 22:54:45,285.0
evt_08390,0xAlpha,Glint,2025-07-02 22:57:30,165.0
evt_08408,0xAlpha,Flux,2025-07-02 23:02:00,270.0
evt_08417,0xAlpha,Glint,2025-07-02 23:04:15,135.0
evt_08423,0xAlpha,Minty,2025-07-02 23:05:45,90.0
evt_08443,0xAlpha,Depos-X,2025-07-02 23:10:45,300.0
evt_08448,0xAlpha,Withdr-O,2025-07-02 23:12:00,75.0
evt_08478,0xAlpha,Flux,2025-07-02 23:19:30,450.0
evt_08502,0xAlpha,Minty,2025-07-02 23:25:30,360.0
evt_08505,0xAlpha,Yank,2025-07-02 23:26:15,45.0
evt_08545,0xAlpha,Flux,2025-07-02 23:36:15,600.0
evt_08552,0xAlpha,Glint,2025-07-02 23:38:00,105.0
evt_08609,0xAlpha,Glint,2025-07-02 23:52:15,855.0
evt_08625,0xAlpha,Yank,2025-07-02 23:56:15,240.0
evt_08629,0xAlpha,Glint,2025-07-02 23:57:15,60.0
evt_08632,0xAlpha,Minty,2025-07-02 23:58:00,45.0
evt_08641,0xAlpha,Glint,2025-07-03 00:00:15,135.0
evt_08644,0xAlpha,Minty,2025-07-03 00:01:00,45.0
evt_08648,0xAlpha,Flux,2025-07-03 00:02:00,60.0
evt_08650,0xAlpha,Withdr-O,2025-07-03 00:02:30,30.0
evt_08678,0xAlpha,Glint,2025-07-03 00:09:30,420.0
evt_08689,0xAlpha,Depos-X,2025-07-03 00:12:15,165.0
evt_08708,0xAlpha,Depos-X,2025-07-03 00:17:00,285.0
evt_08715,0xAlpha,Depos-X,2025-07-03 00:18:45,105.0
evt_08738,0xAlpha,Yank,2025-07-03 00:24:30,345.0
evt_08746,0xAlpha,Yank,2025-07-03 00:26:30,120.0
evt_08765,0xAlpha,Minty,2025-07-03 00:31:15,285.0
evt_08776,0xAlpha,Depos-X,2025-07-03 00:34:00,165.0
evt_08812,0xAlpha,Glint,2025-07-03 00:43:00,540.0
evt_08818,0xAlpha,Depos-X,2025-07-03 00:44:30,90.0
evt_08879,0xAlpha,Yank,2025-07-03 00:59:45,915.0
evt_08884,0xAlpha,Glint,2025-07-03 01:01:00,75.0
evt_08902,0xAlpha,Glint,2025-07-03 01:05:30,270.0
evt_08921,0xAlpha,Yank,2025-07-03 01:10:15,285.0
evt_08938,0xAlpha,Minty,2025-07-03 01:14:30,255.0
evt_08949,0xAlpha,Depos-X,2025-07-03 01:17:15,165.0
evt_08959,0xAlpha,Zync,2025-07-03 01:19:45,150.0
evt_08967,0xAlpha,Yank,2025-07-03 01:21:45,120.0
evt_08972,0xAlpha,Flux,2025-07-03 01:23:00,75.0
evt_09002,0xAlpha,Minty,2025-07-03 01:30:30,450.0
evt_09046,0xAlpha,Withdr-O,2025-07-03 01:41:30,660.0
evt_09047,0xAlpha,Depos-X,2025-07-03 01:41:45,15.0
evt_09078,0xAlpha,Minty,2025-07-03 01:49:30,465.0
evt_09086,0xAlpha,Withdr-O,2025-07-03 01:51:30,120.0
evt_09110,0xAlpha,Depos-X,2025-07-03 01:57:30,360.0
evt_09148,0xAlpha,Minty,2025-07-03 02:07:00,570.0
evt_09158,0xAlpha,Withdr-O,2025-07-03 02:09:30,150.0
evt_09174,0xAlpha,Zync,2025-07-03 02:13:30,240.0
evt_09190,0xAlpha,Yank,2025-07-03 02:17:30,240.0
evt_09200,0xAlpha,Minty,2025-07-03 02:20:00,150.0
evt_09232,0xAlpha,Glint,2025-07-03 02:28:00,480.0
evt_09257,0xAlpha,Zync,2025-07-03 02:34:15,375.0
evt_09261,0xAlpha,Minty,2025-07-03 02:35:15,60.0
evt_09282,0xAlpha,Depos-X,2025-07-03 02:40:30,315.0
evt_09283,0xAlpha,Withdr-O,2025-07-03 02:40:45,15.0
evt_09287,0xAlpha,Withdr-O,2025-07-03 02:41:45,60.0
evt_09299,0xAlpha,Minty,2025-07-03 02:44:45,180.0
evt_09303,0xAlpha,Zync,2025-07-03 02:45:45,60.0
evt_09352,0xAlpha,Flux,2025-07-03 02:58:00,735.0
evt_09367,0xAlpha,Glint,2025-07-03 03:01:45,225.0
evt_09378,0xAlpha,Minty,2025-07-03 03:04:30,165.0
evt_09388,0xAlpha,Depos-X,2025-07-03 03:07:00,150.0
evt_09389,0xAlpha,Minty,2025-07-03 03:07:15,15.0
evt_09401,0xAlpha,Minty,2025-07-03 03:10:15,180.0
evt_09405,0xAlpha,Depos-X,2025-07-03 03:11:15,60.0
evt_09411,0xAlpha,Zync,2025-07-03 03:12:45,90.0
evt_09430,0xAlpha,Depos-X,2025-07-03 03:17:30,285.0
evt_09472,0xAlpha,Zync,2025-07-03 03:28:00,630.0
evt_09498,0xAlpha,Zync,2025-07-03 03:34:30,390.0
evt_09500,0xAlpha,Yank,2025-07-03 03:35:00,30.0
evt_09514,0xAlpha,Minty,2025-07-03 03:38:30,210.0
evt_09520,0xAlpha,Depos-X,2025-07-03 03:40:00,90.0
evt_09549,0xAlpha,Glint,2025-07-03 03:47:15,435.0
evt_09554,0xAlpha,Zync,2025-07-03 03:48:30,75.0
evt_09575,0xAlpha,Zync,2025-07-03 03:53:45,315.0
evt_09601,0xAlpha,Glint,2025-07-03 04:00:15,390.0
evt_09608,0xAlpha,Zync,2025-07-03 04:02:00,105.0
evt_09634,0xAlpha,Depos-X,2025-07-03 04:08:30,390.0
evt_09713,0xAlpha,Minty,2025-07-03 04:28:15,1185.0
evt_09719,0xAlpha,Glint,2025-07-03 04:29:45,90.0
evt_09752,0xAlpha,Minty,2025-07-03 04:38:00,495.0
evt_09769,0xAlpha,Minty,2025-07-03 04:42:15,255.0
evt_09793,0xAlpha,Minty,2025-07-03 04:48:15,360.0
evt_09805,0xAlpha,Withdr-O,2025-07-03 04:51:15,180.0
evt_09807,0xAlpha,Withdr-O,2025-07-03 04:51:45,30.0
evt_09809,0xAlpha,Zync,2025-07-03 04:52:15,30.0
evt_09852,0xAlpha,Glint,2025-07-03 05:03:00,645.0
evt_09861,0xAlpha,Withdr-O,2025-07-03 05:05:15,135.0
evt_09891,0xAlpha,Flux,2025-07-03 05:12:45,450.0
evt_09897,0xAlpha,Glint,2025-07-03 05:14:15,90.0
evt_09944,0xAlpha,Glint,2025-07-03 05:26:00,705.0
evt_09956,0xAlpha,Yank,2025-07-03 05:29:00,180.0
evt_09967,0xAlpha,Yank,2025-07-03 05:31:45,165.0
evt_09992,0xAlpha,Yank,2025-07-03 05:38:00,375.0
evt_09998,0xAlpha,Withdr-O,2025-07-03 05:39:30,90.0
evt_10038,0xAlpha,Flux,2025-07-03 05:49:30,600.0
evt_10047,0xAlpha,Minty,2025-07-03 05:51:45,135.0
evt_10080,0xAlpha,Depos-X,2025-07-03 06:00:00,495.0
evt_10084,0xAlpha,Glint,2025-07-03 06:01:00,60.0
evt_10099,0xAlpha,Flux,2025-07-03 06:04:45,225.0
evt_10103,0xAlpha,Glint,2025-07-03 06:05:45,60.0
evt_10108,0xAlpha,Yank,2025-07-03 06:07:00,75.0
evt_10124,0xAlpha,Withdr-O,2025-07-03 06:11:00,240.0
evt_10153,0xAlpha,Minty,2025-07-03 06:18:15,435.0
evt_10164,0xAlpha,Depos-X,2025-07-03 06:21:00,165.0
evt_10193,0xAlpha,Zync,2025-07-03 06:28:15,435.0
evt_10205,0xAlpha,Depos-X,2025-07-03 06:31:15,180.0
evt_10224,0xAlpha,Depos-X,2025-07-03 06:36:00,285.0
evt_10231,0xAlpha,Withdr-O,2025-07-03 06:37:45,105.0
evt_10246,0xAlpha,Minty,2025-07-03 06:41:30,225.0
evt_10268,0xAlpha,Yank,2025-07-03 06:47:00,330.0
evt_10269,0xAlpha,Minty,2025-07-03 06:47:15,15.0
evt_10294,0xAlpha,Zync,2025-07-03 06:53:30,375.0
evt_10305,0xAlpha,Yank,2025-07-03 06:56:15,165.0
evt_10316,0xAlpha,Depos-X,2025-07-03 06:59:00,165.0
evt_10320,0xAlpha,Minty,2025-07-03 07:00:00,60.0
evt_10321,0xAlpha,Depos-X,2025-07-03 07:00:15,15.0
evt_10322,0xAlpha,Minty,2025-07-03 07:00:30,15.0
evt_10346,0xAlpha,Flux,2025-07-03 07:06:30,360.0
evt_10360,0xAlpha,Yank,2025-07-03 07:10:00,210.0
evt_10362,0xAlpha,Withdr-O,2025-07-03 07:10:30,30.0
evt_10364,0xAlpha,Glint,2025-07-03 07:11:00,30.0
evt_10383,0xAlpha,Minty,2025-07-03 07:15:45,285.0
evt_10399,0xAlpha,Minty,2025-07-03 07:19:45,240.0
evt_10409,0xAlpha,Glint,2025-07-03 07:22:15,150.0
evt_10420,0xAlpha,Withdr-O,2025-07-03 07:25:00,165.0
evt_10473,0xAlpha,Withdr-O,2025-07-03 07:38:15,795.0
evt_10482,0xAlpha,Glint,2025-07-03 07:40:30,135.0
evt_10506,0xAlpha,Depos-X,2025-07-03 07:46:30,360.0
evt_10521,0xAlpha,Depos-X,2025-07-03 07:50:15,225.0
evt_10525,0xAlpha,Flux,2025-07-03 07:51:15,60.0
evt_10528,0xAlpha,Yank,2025-07-03 07:52:00,45.0
evt_10544,0xAlpha,Withdr-O,2025-07-03 07:56:00,240.0
evt_10554,0xAlpha,Glint,2025-07-03 07:58:30,150.0
evt_10567,0xAlpha,Zync,2025-07-03 08:01:45,195.0
evt_10586,0xAlpha,Withdr-O,2025-07-03 08:06:30,285.0
evt_10589,0xAlpha,Minty,2025-07-03 08:07:15,45.0
evt_10627,0xAlpha,Minty,2025-07-03 08:16:45,570.0
evt_10653,0xAlpha,Zync,2025-07-03 08:23:15,390.0
evt_10672,0xAlpha,Depos-X,2025-07-03 08:28:00,285.0
evt_10683,0xAlpha,Yank,2025-07-03 08:30:45,165.0
evt_10687,0xAlpha,Zync,2025-07-03 08:31:45,60.0
evt_10697,0xAlpha,Minty,2025-07-03 08:34:15,150.0
evt_10702,0xAlpha,Depos-X,2025-07-03 08:35:30,75.0
evt_10705,0xAlpha,Yank,2025-07-03 08:36:15,45.0
evt_10712,0xAlpha,Yank,2025-07-03 08:38:00,105.0
evt_10715,0xAlpha,Zync,2025-07-03 08:38:45,45.0
evt_10718,0xAlpha,Withdr-O,2025-07-03 08:39:30,45.0
evt_10719,0xAlpha,Depos-X,2025-07-03 08:39:45,15.0
evt_10775,0xAlpha,Minty,2025-07-03 08:53:45,840.0
evt_10776,0xAlpha,Depos-X,2025-07-03 08:54:00,15.0
evt_10779,0xAlpha,Flux,2025-07-03 08:54:45,45.0
evt_10780,0xAlpha,Withdr-O,2025-07-03 08:55:00,15.0
evt_10800,0xAlpha,Depos-X,2025-07-03 09:00:00,300.0
evt_10822,0xAlpha,Depos-X,2025-07-03 09:05:30,330.0
evt_10825,0xAlpha,Depos-X,2025-07-03 09:06:15,45.0
evt_10830,0xAlpha,Flux,2025-07-03 09:07:30,75.0
evt_10849,0xAlpha,Glint,2025-07-03 09:12:15,285.0
evt_10856,0xAlpha,Zync,2025-07-03 09:14:00,105.0
evt_10877,0xAlpha,Minty,2025-07-03 09:19:15,315.0
evt_10893,0xAlpha,Zync,2025-07-03 09:23:15,240.0
evt_10896,0xAlpha,Yank,2025-07-03 09:24:00,45.0
evt_10900,0xAlpha,Glint,2025-07-03 09:25:00,60.0
evt_10938,0xAlpha,Glint,2025-07-03 09:34:30,570.0
evt_10954,0xAlpha,Minty,2025-07-03 09:38:30,240.0
evt_10988,0xAlpha,Depos-X,2025-07-03 09:47:00,510.0
evt_11008,0xAlpha,Zync,2025-07-03 09:52:00,300.0
evt_11030,0xAlpha,Minty,2025-07-03 09:57:30,330.0
evt_11047,0xAlpha,Glint,2025-07-03 10:01:45,255.0
evt_11048,0xAlpha,Minty,2025-07-03 10:02:00,15.0
evt_11056,0xAlpha,Yank,2025-07-03 10:04:00,120.0
evt_11060,0xAlpha,Glint,2025-07-03 10:05:00,60.0
evt_11073,0xAlpha,Glint,2025-07-03 10:08:15,195.0
evt_11086,0xAlpha,Zync,2025-07-03 10:11:30,195.0
evt_11120,0xAlpha,Minty,2025-07-03 10:20:00,510.0
evt_11139,0xAlpha,Flux,2025-07-03 10:24:45,285.0
evt_11152,0xAlpha,Yank,2025-07-03 10:28:00,195.0
evt_11163,0xAlpha,Yank,2025-07-03 10:30:45,165.0
evt_11168,0xAlpha,Glint,2025-07-03 10:32:00,75.0
evt_11176,0xAlpha,Depos-X,2025-07-03 10:34:00,120.0
evt_11188,0xAlpha,Zync,2025-07-03 10:37:00,180.0
evt_11204,0xAlpha,Glint,2025-07-03 10:41:00,240.0
evt_11221,0xAlpha,Withdr-O,2025-07-03 10:45:15,255.0
evt_11224,0xAlpha,Glint,2025-07-03 10:46:00,45.0
evt_11232,0xAlpha,Minty,2025-07-03 10:48:00,120.0
evt_11241,0xAlpha,Withdr-O,2025-07-03 10:50:15,135.0
evt_11249,0xAlpha,Depos-X,2025-07-03 10:52:15,120.0
evt_11253,0xAlpha,Glint,2025-07-03 10:53:15,60.0
evt_11290,0xAlpha,Glint,2025-07-03 11:02:30,555.0
evt_11292,0xAlpha,Yank,2025-07-03 11:03:00,30.0
evt_11294,0xAlpha,Yank,2025-07-03 11:03:30,30.0
evt_11347,0xAlpha,Flux,2025-07-03 11:16:45,795.0
evt_11364,0xAlpha,Withdr-O,2025-07-03 11:21:00,255.0
evt_11377,0xAlpha,Zync,2025-07-03 11:24:15,195.0
evt_11380,0xAlpha,Zync,2025-07-03 11:25:00,45.0
evt_11420,0xAlpha,Flux,2025-07-03 11:35:00,600.0
evt_11440,0xAlpha,Flux,2025-07-03 11:40:00,300.0
evt_11481,0xAlpha,Flux,2025-07-03 11:50:15,615.0
evt_11488,0xAlpha,Yank,2025-07-03 11:52:00,105.0
evt_11492,0xAlpha,Zync,2025-07-03 11:53:00,60.0
evt_11503,0xAlpha,Minty,2025-07-03 11:55:45,165.0
evt_11532,0xAlpha,Flux,2025-07-03 12:03:00,435.0
evt_11536,0xAlpha,Withdr-O,2025-07-03 12:04:00,60.0
evt_11538,0xAlpha,Withdr-O,2025-07-03 12:04:30,30.0
evt_11558,0xAlpha,Zync,2025-07-03 12:09:30,300.0
evt_11593,0xAlpha,Glint,2025-07-03 12:18:15,525.0
evt_11667,0xAlpha,Yank,2025-07-03 12:36:45,1110.0
evt_11684,0xAlpha,Yank,2025-07-03 12:41:00,255.0
evt_11693,0xAlpha,Withdr-O,2025-07-03 12:43:15,135.0
evt_11721,0xAlpha,Minty,2025-07-03 12:50:15,420.0
evt_11724,0xAlpha,Withdr-O,2025-07-03 12:51:00,45.0
evt_11725,0xAlpha,Withdr-O,2025-07-03 12:51:15,15.0
evt_11736,0xAlpha,Glint,2025-07-03 12:54:00,165.0
evt_11751,0xAlpha,Yank,2025-07-03 12:57:45,225.0
evt_11753,0xAlpha,Yank,2025-07-03 12:58:15,30.0
evt_11754,0xAlpha,Glint,2025-07-03 12:58:30,15.0
evt_11774,0xAlpha,Withdr-O,2025-07-03 13:03:30,300.0
evt_11782,0xAlpha,Glint,2025-07-03 13:05:30,120.0
evt_11807,0xAlpha,Glint,2025-07-03 13:11:45,375.0
evt_11811,0xAlpha,Yank,2025-07-03 13:12:45,60.0
evt_11823,0xAlpha,Yank,2025-07-03 13:15:45,180.0
evt_11829,0xAlpha,Yank,2025-07-03 13:17:15,90.0
evt_11879,0xAlpha,Zync,2025-07-03 13:29:45,750.0
evt_11882,0xAlpha,Withdr-O,2025-07-03 13:30:30,45.0
evt_11907,0xAlpha,Minty,2025-07-03 13:36:45,375.0
evt_11928,0xAlpha,Minty,2025-07-03 13:42:00,315.0
evt_11942,0xAlpha,Zync,2025-07-03 13:45:30,210.0
evt_11944,0xAlpha,Glint,2025-07-03 13:46:00,30.0
evt_11984,0xAlpha,Yank,2025-07-03 13:56:00,600.0
evt_11996,0xAlpha,Depos-X,2025-07-03 13:59:00,180.0
