tx_hash,event_id,event_type,contract_address,sender,block_number,block_timestamp,previous_event_id,gas_used,status,node_region,tx_index
tx_727,evt_00228,Flux,0xBeta,0xCarol,1285,2025-07-01 12:57:00,,36907,Confirmed,ap-southeast,60
tx_810,evt_00229,Depos-X,0xAlpha,0xCarol,1286,2025-07-01 12:57:15,,69353,Pending,unknown,33
tx_627,evt_00230,Minty,0xAlpha,0xCarol,1287,2025-07-01 12:57:30,evt_00122,89903,Pending,us-west,147
tx_76,evt_00231,Zync,0xGamma,0xAlice,1288,2025-07-01 12:57:45,,110143,Reorged,us-east,32
tx_900,evt_00232,Glint,0xOmega,0xEve,1290,2025-07-01 12:58:00,evt_00110,86911,Confirmed,eu-west,132
tx_157,evt_00233,Yank,0xBeta,0xBob,1291,2025-07-01 12:58:15,evt_00088,145188,Reorged,us-east,20
tx_257,evt_00234,Zync,0xOmega,0xCarol,1292,2025-07-01 12:58:30,evt_00136,33245,Reorged,ap-southeast,151
tx_965,evt_00235,Withdr-O,0xBeta,0xBob,1293,2025-07-01 12:58:45,,115454,Reorged,us-east,144
tx_43,evt_00236,Glint,0xAlpha,0xAlice,1295,2025-07-01 12:59:00,evt_00147,55688,Reorged,ap-southeast,196
tx_586,evt_00237,Depos-X,0xOmega,0xAlice,1296,2025-07-01 12:59:15,,103203,Reorged,us-east,164
tx_980,evt_00238,Yank,0xDelta,0xBob,1297,2025-07-01 12:59:30,,110783,Pending,us-east,116
tx_75,evt_00239,Flux,0xAlpha,0xBob,1298,2025-07-01 12:59:45,,84471,Pending,ap-southeast,87
tx_622,evt_00240,Zync,0xGamma,0xCarol,1300,2025-07-01 13:00:00,,133823,Pending,us-west,33
tx_779,evt_00241,Yank,0xOmega,0xEve,1301,2025-07-01 13:00:15,evt_00031,56058,Pending,ap-southeast,36
tx_100,evt_00242,Minty,0xGamma,0xDave,1302,2025-07-01 13:00:30,,75805,Confirmed,ap-southeast,83
tx_957,evt_00243,Withdr-O,0xGamma,0xBob,1303,2025-07-01 13:00:45,,86308,Reorged,us-west,127
tx_901,evt_00244,Yank,0xDelta,0xAlice,1305,2025-07-01 13:01:00,evt_00117,147705,Confirmed,ap-southeast,149
tx_362,evt_00245,Minty,0xAlpha,0xCarol,1306,2025-07-01 13:01:15,,136649,Reorged,us-west,73
tx_550,evt_00246,Minty,0xAlpha,0xDave,1307,2025-07-01 13:01:30,evt_00093,121120,Pending,us-east,11
tx_411,evt_00247,Minty,0xOmega,0xEve,1308,2025-07-01 13:01:45,evt_00018,71639,Reorged,us-west,195
tx_564,evt_00248,Yank,0xOmega,0xEve,1310,2025-07-01 13:02:00,evt_00100,69915,Pending,unknown,93
tx_774,evt_00249,Zync,0xBeta,0xEve,1311,2025-07-01 13:02:15,,86546,Confirmed,eu-west,9
tx_141,evt_00250,Flux,0xGamma,0xDave,1312,2025-07-01 13:02:30,,40521,Reorged,unknown,35
tx_336,evt_00251,Withdr-O,0xGamma,0xBob,1313,2025-07-01 13:02:45,evt_00215,60221,Reorged,us-east,129
tx_849,evt_00252,Withdr-O,0xOmega,0xDave,1315,2025-07-01 13:03:00,,60294,Pending,eu-west,94
tx_340,evt_00253,Flux,0xAlpha,0xDave,1316,2025-07-01 13:03:15,,125432,Reorged,eu-west,152
tx_486,evt_00254,Yank,0xOmega,0xEve,1317,2025-07-01 13:03:30,evt_00122,43349,Reorged,unknown,198
tx_862,evt_00255,Depos-X,0xBeta,0xBob,1318,2025-07-01 13:03:45,evt_00028,46006,Confirmed,us-west,80
tx_429,evt_00256,Zync,0xDelta,0xBob,1320,2025-07-01 13:04:00,,122577,Reorged,us-west,188
tx_745,evt_00257,Minty,0xBeta,0xEve,1321,2025-07-01 13:04:15,evt_00244,89875,Pending,us-east,44
tx_471,evt_00258,Withdr-O,0xGamma,0xEve,1322,2025-07-01 13:04:30,evt_00135,100963,Pending,ap-southeast,63
tx_286,evt_00259,Withdr-O,0xGamma,0xBob,1323,2025-07-01 13:04:45,,149746,Pending,us-east,180
tx_213,evt_00260,Flux,0xDelta,0xCarol,1325,2025-07-01 13:05:00,,94464,Reorged,us-east,73
tx_125,evt_00261,Withdr-O,0xOmega,0xDave,1326,2025-07-01 13:05:15,,72712,Pending,ap-southeast,74
tx_44,evt_00262,Yank,0xAlpha,0xCarol,1327,2025-07-01 13:05:30,,106979,Pending,us-west,54
tx_207,evt_00263,Glint,0xOmega,0xCarol,1328,2025-07-01 13:05:45,,112248,Pending,ap-southeast,27
tx_631,evt_00264,Flux,0xOmega,0xBob,1330,2025-07-01 13:06:00,evt_00115,104616,Confirmed,eu-west,25
tx_424,evt_00265,Yank,0xDelta,0xAlice,1331,2025-07-01 13:06:15,,39018,Confirmed,unknown,40
tx_417,evt_00266,Flux,0xDelta,0xDave,1332,2025-07-01 13:06:30,,120078,Pending,us-east,73
tx_662,evt_00267,Minty,0xAlpha,0xEve,1333,2025-07-01 13:06:45,evt_00019,140698,Confirmed,us-west,45
tx_957,evt_00268,Minty,0xDelta,0xDave,1335,2025-07-01 13:07:00,evt_00148,135916,Confirmed,eu-west,76
tx_582,evt_00269,Withdr-O,0xAlpha,0xCarol,1336,2025-07-01 13:07:15,evt_00268,85738,Confirmed,unknown,119
tx_280,evt_00270,Zync,0xAlpha,0xCarol,1337,2025-07-01 13:07:30,evt_00131,115188,Confirmed,eu-west,188
tx_346,evt_00271,Glint,0xGamma,0xEve,1338,2025-07-01 13:07:45,,46318,Confirmed,unknown,163
tx_919,evt_00272,Depos-X,0xDelta,0xEve,1340,2025-07-01 13:08:00,evt_00048,45219,Confirmed,us-west,82
tx_959,evt_00273,Zync,0xAlpha,0xCarol,1341,2025-07-01 13:08:15,evt_00136,146047,Pending,us-east,149
tx_741,evt_00274,Withdr-O,0xAlpha,0xCarol,1342,2025-07-01 13:08:30,,111802,Confirmed,eu-west,170
tx_122,evt_00275,Depos-X,0xGamma,0xBob,1343,2025-07-01 13:08:45,,86866,Reorged,us-east,176
tx_121,evt_00276,Flux,0xGamma,0xCarol,1345,2025-07-01 13:09:00,,49721,Confirmed,us-west,39
tx_466,evt_00277,Flux,0xOmega,0xCarol,1346,2025-07-01 13:09:15,,92989,Pending,unknown,170
tx_846,evt_00278,Zync,0xBeta,0xEve,1347,2025-07-01 13:09:30,,31730,Reorged,us-west,135
tx_721,evt_00279,Yank,0xAlpha,0xEve,1348,2025-07-01 13:09:45,evt_00258,47497,Reorged,unknown,38
tx_169,evt_00280,Yank,0xOmega,0xDave,1350,2025-07-01 13:10:00,evt_00250,32919,Reorged,us-west,14
tx_465,evt_00281,Zync,0xOmega,0xDave,1351,2025-07-01 13:10:15,,28567,Reorged,us-west,172
tx_827,evt_00282,Yank,0xAlpha,0xDave,1352,2025-07-01 13:10:30,evt_4655777,96800,Confirmed,eu-west,108
tx_353,evt_00283,Flux,0xAlpha,0xEve,1353,2025-07-01 13:10:45,,143497,Confirmed,us-west,8
tx_294,evt_00284,Depos-X,0xBeta,0xBob,1355,2025-07-01 13:11:00,,149232,Reorged,us-west,95
tx_913,evt_00285,Depos-X,0xDelta,0xDave,1356,2025-07-01 13:11:15,evt_00276,38431,Reorged,us-east,30
tx_183,evt_00286,Withdr-O,0xDelta,0xEve,1357,2025-07-01 13:11:30,evt_00001,120113,Confirmed,us-east,118
tx_690,evt_00287,Flux,0xOmega,0xDave,1358,2025-07-01 13:11:45,,128919,Confirmed,ap-southeast,117
tx_355,evt_00288,Zync,0xGamma,0xBob,1360,2025-07-01 13:12:00,,116030,Confirmed,eu-west,169
tx_430,evt_00289,Withdr-O,0xAlpha,0xBob,1361,2025-07-01 13:12:15,evt_00017,79515,Reorged,eu-west,62
tx_759,evt_00290,Minty,0xDelta,0xDave,1362,2025-07-01 13:12:30,evt_00028,39367,Reorged,us-east,59
tx_836,evt_00291,Flux,0xOmega,0xCarol,1363,2025-07-01 13:12:45,,122258,Reorged,us-east,60
tx_310,evt_00292,Zync,0xOmega,0xBob,1365,2025-07-01 13:13:00,,57064,Confirmed,unknown,151
tx_901,evt_00293,Flux,0xBeta,0xDave,1366,2025-07-01 13:13:15,,27145,Pending,us-west,134
tx_327,evt_00294,Flux,0xDelta,0xDave,1367,2025-07-01 13:13:30,evt_00275,83065,Confirmed,ap-southeast,76
tx_879,evt_00295,Flux,0xBeta,0xDave,1368,2025-07-01 13:13:45,,94713,Pending,us-west,142
tx_543,evt_00296,Zync,0xDelta,0xBob,1370,2025-07-01 13:14:00,evt_00040,141878,Pending,us-east,23
tx_549,evt_00297,Flux,0xBeta,0xAlice,1371,2025-07-01 13:14:15,evt_00020,135507,Confirmed,ap-southeast,194
tx_602,evt_00298,Flux,0xOmega,0xBob,1372,2025-07-01 13:14:30,,134963,Pending,us-east,3
tx_217,evt_00299,Zync,0xAlpha,0xDave,1373,2025-07-01 13:14:45,,112177,Reorged,ap-southeast,101
tx_938,evt_00300,Zync,0xOmega,0xCarol,1375,2025-07-01 13:15:00,,70894,Pending,unknown,166
tx_368,evt_00301,Yank,0xGamma,0xCarol,1376,2025-07-01 13:15:15,,86179,Pending,eu-west,184
tx_481,evt_00302,Glint,0xGamma,0xBob,1377,2025-07-01 13:15:30,evt_00288,134257,Confirmed,ap-southeast,4
tx_268,evt_00303,Withdr-O,0xOmega,0xEve,1378,2025-07-01 13:15:45,,59691,Confirmed,ap-southeast,84
tx_236,evt_00304,Depos-X,0xOmega,0xBob,1380,2025-07-01 13:16:00,,106800,Reorged,us-east,65
tx_782,evt_00305,Glint,0xDelta,0xDave,1381,2025-07-01 13:16:15,,117045,Pending,ap-southeast,35
tx_738,evt_00306,Withdr-O,0xDelta,0xBob,1382,2025-07-01 13:16:30,,92058,Reorged,eu-west,134
tx_35,evt_00307,Glint,0xAlpha,0xAlice,1383,2025-07-01 13:16:45,,75053,Confirmed,ap-southeast,17
tx_725,evt_00308,Zync,0xAlpha,0xBob,1385,2025-07-01 13:17:00,,69916,Confirmed,unknown,163
tx_683,evt_00309,Withdr-O,0xDelta,0xDave,1386,2025-07-01 13:17:15,evt_00210,22553,Confirmed,unknown,184
tx_282,evt_00310,Withdr-O,0xGamma,0xAlice,1387,2025-07-01 13:17:30,,112469,Reorged,us-west,45
tx_110,evt_00311,Minty,0xOmega,0xBob,1388,2025-07-01 13:17:45,evt_00129,127851,Pending,us-east,101
tx_81,evt_00312,Yank,0xDelta,0xDave,1390,2025-07-01 13:18:00,,112388,Confirmed,us-east,175
tx_848,evt_00313,Glint,0xAlpha,0xAlice,1391,2025-07-01 13:18:15,evt_00282,83390,Confirmed,eu-west,179
tx_176,evt_00314,Minty,0xDelta,0xDave,1392,2025-07-01 13:18:30,,64420,Reorged,eu-west,135
tx_942,evt_00315,Minty,0xBeta,0xBob,1393,2025-07-01 13:18:45,,111739,Reorged,us-west,69
tx_48,evt_00316,Minty,0xGamma,0xEve,1395,2025-07-01 13:19:00,,25312,Confirmed,us-east,4
tx_985,evt_00317,Zync,0xOmega,0xBob,1396,2025-07-01 13:19:15,,114416,Pending,eu-west,76
tx_167,evt_00318,Withdr-O,0xBeta,0xEve,1397,2025-07-01 13:19:30,,72007,Reorged,unknown,84
tx_394,evt_00319,Glint,0xBeta,0xAlice,1398,2025-07-01 13:19:45,,148706,Pending,eu-west,25
tx_448,evt_00320,Zync,0xAlpha,0xCarol,1400,2025-07-01 13:20:00,,101460,Reorged,us-west,198
tx_335,evt_00321,Minty,0xGamma,0xDave,1401,2025-07-01 13:20:15,,67636,Reorged,us-west,110
tx_191,evt_00322,Flux,0xOmega,0xDave,1402,2025-07-01 13:20:30,evt_00126,114468,Confirmed,eu-west,68
tx_158,evt_00323,Depos-X,0xBeta,0xDave,1403,2025-07-01 13:20:45,evt_00002,144595,Pending,us-west,92
tx_780,evt_00324,Yank,0xAlpha,0xBob,1405,2025-07-01 13:21:00,evt_00285,93710,Reorged,us-west,26
tx_27,evt_00325,Minty,0xGamma,0xEve,1406,2025-07-01 13:21:15,evt_00166,134209,Pending,eu-west,74
tx_424,evt_00326,Depos-X,0xAlpha,0xEve,1407,2025-07-01 13:21:30,,149211,Confirmed,unknown,133
tx_174,evt_00327,Flux,0xDelta,0xBob,1408,2025-07-01 13:21:45,evt_00252,40127,Confirmed,ap-southeast,111
tx_283,evt_00328,Depos-X,0xGamma,0xDave,1410,2025-07-01 13:22:00,,68333,Pending,ap-southeast,184
tx_641,evt_00329,Depos-X,0xOmega,0xEve,1411,2025-07-01 13:22:15,evt_00155,21887,Pending,us-east,158
tx_390,evt_00330,Glint,0xGamma,0xDave,1412,2025-07-01 13:22:30,evt_00304,38842,Pending,us-east,154
tx_971,evt_00331,Flux,0xBeta,0xDave,1413,2025-07-01 13:22:45,evt_00163,59200,Reorged,us-west,147
tx_801,evt_00332,Zync,0xGamma,0xDave,1415,2025-07-01 13:23:00,evt_00186,35927,Reorged,ap-southeast,151
tx_559,evt_00333,Zync,0xOmega,0xAlice,1416,2025-07-01 13:23:15,,81505,Reorged,ap-southeast,112
tx_817,evt_00334,Yank,0xAlpha,0xDave,1417,2025-07-01 13:23:30,,39242,Reorged,us-east,61
tx_259,evt_00335,Flux,0xBeta,0xDave,1418,2025-07-01 13:23:45,,30694,Pending,unknown,122
tx_597,evt_00336,Depos-X,0xOmega,0xEve,1420,2025-07-01 13:24:00,,134984,Reorged,us-west,139
tx_38,evt_00337,Glint,0xGamma,0xEve,1421,2025-07-01 13:24:15,,140852,Confirmed,eu-west,196
tx_255,evt_00338,Flux,0xGamma,0xBob,1422,2025-07-01 13:24:30,,26806,Reorged,us-west,192
tx_340,evt_00339,Glint,0xDelta,0xAlice,1423,2025-07-01 13:24:45,evt_00261,118891,Reorged,unknown,148
tx_705,evt_00340,Withdr-O,0xBeta,0xDave,1425,2025-07-01 13:25:00,evt_00301,111496,Reorged,ap-southeast,88
tx_26,evt_00341,Depos-X,0xAlpha,0xCarol,1426,2025-07-01 13:25:15,,147055,Confirmed,eu-west,186
tx_146,evt_00342,Yank,0xGamma,0xCarol,1427,2025-07-01 13:25:30,,48114,Reorged,us-west,89
tx_488,evt_00343,Minty,0xDelta,0xDave,1428,2025-07-01 13:25:45,evt_00058,23960,Pending,eu-west,173
tx_820,evt_00344,Zync,0xBeta,0xEve,1430,2025-07-01 13:26:00,evt_00286,76885,Pending,ap-southeast,103
tx_645,evt_00345,Zync,0xBeta,0xDave,1431,2025-07-01 13:26:15,evt_00101,79926,Reorged,us-west,99
tx_5,evt_00346,Flux,0xBeta,0xBob,1432,2025-07-01 13:26:30,evt_00032,96674,Confirmed,unknown,47
tx_375,evt_00347,Yank,0xBeta,0xDave,1433,2025-07-01 13:26:45,evt_00250,90168,Reorged,us-east,152
tx_398,evt_00348,Withdr-O,0xDelta,0xEve,1435,2025-07-01 13:27:00,evt_00234,101918,Confirmed,us-east,157
tx_605,evt_00349,Minty,0xBeta,0xCarol,1436,2025-07-01 13:27:15,evt_00093,69929,Reorged,ap-southeast,130
tx_398,evt_00350,Depos-X,0xOmega,0xBob,1437,2025-07-01 13:27:30,,76448,Confirmed,us-west,162
tx_551,evt_00351,Flux,0xBeta,0xEve,1438,2025-07-01 13:27:45,evt_00095,62232,Pending,unknown,13
tx_887,evt_00352,Yank,0xAlpha,0xDave,1440,2025-07-01 13:28:00,evt_00287,87248,Reorged,us-west,104
tx_702,evt_00353,Depos-X,0xDelta,0xDave,1441,2025-07-01 13:28:15,,31835,Reorged,eu-west,194
tx_226,evt_00354,Yank,0xAlpha,0xCarol,1442,2025-07-01 13:28:30,evt_00234,95140,Reorged,us-west,140
tx_524,evt_00355,Minty,0xOmega,0xAlice,1443,2025-07-01 13:28:45,evt_00187,92046,Confirmed,us-west,139
tx_224,evt_00356,Depos-X,0xAlpha,0xBob,1445,2025-07-01 13:29:00,evt_00230,55447,Pending,eu-west,112
tx_887,evt_00357,Minty,0xBeta,0xBob,1446,2025-07-01 13:29:15,,98060,Reorged,us-east,181
tx_625,evt_00358,Flux,0xDelta,0xBob,1447,2025-07-01 13:29:30,,123871,Confirmed,ap-southeast,15
tx_584,evt_00359,Yank,0xOmega,0xCarol,1448,2025-07-01 13:29:45,,43069,Pending,us-east,74
tx_587,evt_00360,Yank,0xOmega,0xAlice,1450,2025-07-01 13:30:00,evt_00210,141424,Confirmed,us-east,167
tx_130,evt_00361,Flux,0xBeta,0xBob,1451,2025-07-01 13:30:15,evt_00126,120807,Reorged,us-west,125
tx_146,evt_00362,Withdr-O,0xGamma,0xDave,1452,2025-07-01 13:30:30,evt_00047,73802,Reorged,us-east,177
tx_959,evt_00363,Yank,0xDelta,0xDave,1453,2025-07-01 13:30:45,evt_2562657,116804,Pending,us-east,16
tx_815,evt_00364,Withdr-O,0xDelta,0xBob,1455,2025-07-01 13:31:00,,129114,Confirmed,us-west,68
tx_331,evt_00365,Glint,0xGamma,0xCarol,1456,2025-07-01 13:31:15,,38117,Reorged,us-west,87
tx_916,evt_00366,Flux,0xAlpha,0xAlice,1457,2025-07-01 13:31:30,evt_00235,23134,Confirmed,ap-southeast,112
tx_468,evt_00367,Minty,0xDelta,0xBob,1458,2025-07-01 13:31:45,,140197,Confirmed,us-east,40
tx_896,evt_00368,Yank,0xAlpha,0xCarol,1460,2025-07-01 13:32:00,evt_00332,42695,Confirmed,us-west,160
tx_313,evt_00369,Flux,0xBeta,0xDave,1461,2025-07-01 13:32:15,,113235,Confirmed,eu-west,54
tx_489,evt_00370,Minty,0xBeta,0xEve,1462,2025-07-01 13:32:30,evt_00004,22056,Reorged,us-east,30
tx_881,evt_00371,Depos-X,0xBeta,0xDave,1463,2025-07-01 13:32:45,evt_00052,34526,Pending,us-east,76
tx_141,evt_00372,Depos-X,0xBeta,0xBob,1465,2025-07-01 13:33:00,evt_00312,106199,Confirmed,us-west,89
tx_740,evt_00373,Zync,0xBeta,0xDave,1466,2025-07-01 13:33:15,,78984,Confirmed,eu-west,25
tx_144,evt_00374,Glint,0xAlpha,0xEve,1467,2025-07-01 13:33:30,,67076,Pending,us-east,35
tx_254,evt_00375,Yank,0xAlpha,0xBob,1468,2025-07-01 13:33:45,,99644,Reorged,unknown,72
tx_798,evt_00376,Flux,0xAlpha,0xCarol,1470,2025-07-01 13:34:00,evt_00096,119021,Pending,us-east,165
tx_56,evt_00377,Glint,0xBeta,0xDave,1471,2025-07-01 13:34:15,evt_00326,98847,Confirmed,unknown,3
tx_370,evt_00378,Yank,0xBeta,0xDave,1472,2025-07-01 13:34:30,,95498,Pending,us-east,139
tx_700,evt_00379,Zync,0xDelta,0xAlice,1473,2025-07-01 13:34:45,evt_00134,49277,Confirmed,eu-west,101
tx_519,evt_00380,Yank,0xOmega,0xDave,1475,2025-07-01 13:35:00,,73727,Confirmed,unknown,137
tx_631,evt_00381,Zync,0xGamma,0xAlice,1476,2025-07-01 13:35:15,evt_00104,148705,Confirmed,unknown,83
tx_401,evt_00382,Withdr-O,0xAlpha,0xCarol,1477,2025-07-01 13:35:30,,116677,Confirmed,eu-west,62
tx_89,evt_00383,Depos-X,0xAlpha,0xDave,1478,2025-07-01 13:35:45,,28212,Pending,ap-southeast,30
tx_13,evt_00384,Flux,0xBeta,0xAlice,1480,2025-07-01 13:36:00,evt_00267,88793,Reorged,us-east,42
tx_381,evt_00385,Zync,0xGamma,0xAlice,1481,2025-07-01 13:36:15,,24847,Pending,us-west,69
tx_537,evt_00386,Minty,0xGamma,0xEve,1482,2025-07-01 13:36:30,,86031,Pending,unknown,92
tx_57,evt_00387,Depos-X,0xOmega,0xBob,1483,2025-07-01 13:36:45,evt_00052,138213,Reorged,eu-west,58
tx_759,evt_00388,Withdr-O,0xAlpha,0xAlice,1485,2025-07-01 13:37:00,,22610,Confirmed,eu-west,120
tx_373,evt_00389,Depos-X,0xBeta,0xBob,1486,2025-07-01 13:37:15,,133392,Confirmed,unknown,182
tx_759,evt_00390,Flux,0xDelta,0xBob,1487,2025-07-01 13:37:30,evt_00368,62934,Pending,eu-west,146
tx_382,evt_00391,Minty,0xOmega,0xAlice,1488,2025-07-01 13:37:45,evt_00023,146053,Pending,eu-west,119
tx_887,evt_00392,Yank,0xGamma,0xCarol,1490,2025-07-01 13:38:00,evt_00188,47302,Pending,unknown,200
tx_312,evt_00393,Flux,0xOmega,0xBob,1491,2025-07-01 13:38:15,,98554,Pending,ap-southeast,187
tx_923,evt_00394,Withdr-O,0xBeta,0xBob,1492,2025-07-01 13:38:30,evt_00119,91981,Pending,eu-west,85
tx_2,evt_00395,Glint,0xDelta,0xCarol,1493,2025-07-01 13:38:45,evt_00121,76026,Pending,eu-west,36
tx_729,evt_00396,Yank,0xAlpha,0xAlice,1495,2025-07-01 13:39:00,,138609,Reorged,us-west,179
tx_918,evt_00397,Yank,0xDelta,0xAlice,1496,2025-07-01 13:39:15,,87247,Confirmed,us-west,19
tx_607,evt_00398,Withdr-O,0xAlpha,0xDave,1497,2025-07-01 13:39:30,,38132,Confirmed,us-east,66
tx_872,evt_00399,Yank,0xDelta,0xCarol,1498,2025-07-01 13:39:45,evt_00038,144673,Confirmed,ap-southeast,199
tx_789,evt_00400,Withdr-O,0xAlpha,0xBob,1500,2025-07-01 13:40:00,evt_00160,74282,Confirmed,unknown,91
tx_988,evt_00401,Glint,0xBeta,0xDave,1501,2025-07-01 13:40:15,evt_00061,32851,Confirmed,us-east,180
tx_714,evt_00402,Withdr-O,0xAlpha,0xBob,1502,2025-07-01 13:40:30,,63964,Confirmed,eu-west,182
tx_255,evt_00403,Yank,0xDelta,0xEve,1503,2025-07-01 13:40:45,evt_00089,25073,Pending,us-west,142
tx_767,evt_00404,Withdr-O,0xBeta,0xAlice,1505,2025-07-01 13:41:00,,126368,Confirmed,eu-west,3
tx_64,evt_00405,Glint,0xBeta,0xBob,1506,2025-07-01 13:41:15,evt_00351,103614,Reorged,eu-west,149
tx_601,evt_00406,Yank,0xAlpha,0xAlice,1507,2025-07-01 13:41:30,,46919,Reorged,us-west,32
tx_95,evt_00407,Glint,0xGamma,0xAlice,1508,2025-07-01 13:41:45,evt_00086,142127,Reorged,us-west,185
tx_405,evt_00408,Depos-X,0xAlpha,0xDave,1510,2025-07-01 13:42:00,,43650,Pending,ap-southeast,47
tx_282,evt_00409,Yank,0xDelta,0xBob,1511,2025-07-01 13:42:15,evt_00125,105840,Pending,us-west,105
tx_904,evt_00410,Withdr-O,0xDelta,0xAlice,1512,2025-07-01 13:42:30,evt_00214,47143,Reorged,unknown,63
tx_646,evt_00411,Glint,0xOmega,0xAlice,1513,2025-07-01 13:42:45,,123487,Reorged,us-east,122
tx_558,evt_00412,Glint,0xDelta,0xCarol,1515,2025-07-01 13:43:00,,86849,Pending,us-west,69
tx_185,evt_00413,Minty,0xGamma,0xEve,1516,2025-07-01 13:43:15,evt_00398,57822,Confirmed,us-west,135
tx_367,evt_00414,Glint,0xOmega,0xBob,1517,2025-07-01 13:43:30,,34124,Confirmed,ap-southeast,68
tx_547,evt_00415,Glint,0xAlpha,0xBob,1518,2025-07-01 13:43:45,,149799,Pending,us-east,44
tx_181,evt_00416,Zync,0xOmega,0xCarol,1520,2025-07-01 13:44:00,,112439,Pending,unknown,7
tx_721,evt_00417,Flux,0xGamma,0xEve,1521,2025-07-01 13:44:15,,94807,Confirmed,us-west,138
tx_317,evt_00418,Zync,0xDelta,0xAlice,1522,2025-07-01 13:44:30,evt_00112,23612,Reorged,us-west,0
tx_340,evt_00419,Withdr-O,0xBeta,0xBob,1523,2025-07-01 13:44:45,evt_00410,131662,Pending,eu-west,5
tx_152,evt_00420,Withdr-O,0xBeta,0xAlice,1525,2025-07-01 13:45:00,,133809,Pending,eu-west,95
tx_722,evt_00421,Flux,0xDelta,0xEve,1526,2025-07-01 13:45:15,evt_00069,148908,Confirmed,us-west,163
tx_984,evt_00422,Depos-X,0xGamma,0xBob,1527,2025-07-01 13:45:30,,94659,Reorged,unknown,91
tx_229,evt_00423,Flux,0xOmega,0xBob,1528,2025-07-01 13:45:45,evt_00150,37691,Confirmed,eu-west,179
tx_972,evt_00424,Withdr-O,0xDelta,0xEve,1530,2025-07-01 13:46:00,evt_00414,147816,Reorged,ap-southeast,163
tx_580,evt_00425,Minty,0xDelta,0xBob,1531,2025-07-01 13:46:15,evt_00177,149762,Pending,ap-southeast,162
tx_907,evt_00426,Minty,0xGamma,0xDave,1532,2025-07-01 13:46:30,evt_00354,29885,Pending,us-east,27
tx_738,evt_00427,Minty,0xAlpha,0xDave,1533,2025-07-01 13:46:45,,76004,Confirmed,us-west,126
tx_903,evt_00428,Depos-X,0xGamma,0xEve,1535,2025-07-01 13:47:00,evt_00403,134252,Reorged,ap-southeast,41
tx_463,evt_00429,Minty,0xAlpha,0xCarol,1536,2025-07-01 13:47:15,evt_00053,30725,Pending,ap-southeast,96
tx_165,evt_00430,Flux,0xAlpha,0xEve,1537,2025-07-01 13:47:30,,149193,Confirmed,us-east,152
tx_629,evt_00431,Depos-X,0xAlpha,0xDave,1538,2025-07-01 13:47:45,,42626,Reorged,us-west,40
tx_55,evt_00432,Minty,0xGamma,0xBob,1540,2025-07-01 13:48:00,,74645,Reorged,unknown,184
tx_948,evt_00433,Flux,0xOmega,0xCarol,1541,2025-07-01 13:48:15,,59980,Confirmed,eu-west,12
tx_403,evt_00434,Withdr-O,0xOmega,0xDave,1542,2025-07-01 13:48:30,evt_00218,32485,Pending,unknown,122
tx_205,evt_00435,Minty,0xAlpha,0xBob,1543,2025-07-01 13:48:45,evt_00041,83071,Confirmed,us-east,200
tx_408,evt_00436,Depos-X,0xDelta,0xCarol,1545,2025-07-01 13:49:00,evt_00094,69630,Pending,us-east,47
tx_457,evt_00437,Minty,0xGamma,0xDave,1546,2025-07-01 13:49:15,,50654,Pending,unknown,15
tx_155,evt_00438,Glint,0xAlpha,0xAlice,1547,2025-07-01 13:49:30,,126929,Reorged,us-west,193
tx_604,evt_00439,Zync,0xOmega,0xAlice,1548,2025-07-01 13:49:45,,128270,Reorged,us-west,137
tx_704,evt_00440,Glint,0xDelta,0xEve,1550,2025-07-01 13:50:00,,83424,Pending,eu-west,101
tx_925,evt_00441,Glint,0xAlpha,0xEve,1551,2025-07-01 13:50:15,,88740,Reorged,unknown,37
tx_124,evt_00442,Glint,0xDelta,0xBob,1552,2025-07-01 13:50:30,,42910,Confirmed,ap-southeast,32
tx_44,evt_00443,Depos-X,0xAlpha,0xDave,1553,2025-07-01 13:50:45,evt_00075,130328,Reorged,us-east,81
tx_933,evt_00444,Flux,0xAlpha,0xAlice,1555,2025-07-01 13:51:00,evt_00166,133279,Pending,unknown,117
tx_940,evt_00445,Glint,0xAlpha,0xEve,1556,2025-07-01 13:51:15,,123457,Pending,eu-west,106
tx_154,evt_00446,Zync,0xOmega,0xEve,1557,2025-07-01 13:51:30,,147462,Confirmed,eu-west,144
tx_799,evt_00447,Minty,0xGamma,0xEve,1558,2025-07-01 13:51:45,,136067,Pending,us-east,98
tx_671,evt_00448,Depos-X,0xOmega,0xEve,1560,2025-07-01 13:52:00,,43570,Pending,us-west,36
tx_634,evt_00449,Withdr-O,0xDelta,0xAlice,1561,2025-07-01 13:52:15,evt_00353,52139,Confirmed,us-west,68
tx_919,evt_00450,Yank,0xAlpha,0xCarol,1562,2025-07-01 13:52:30,,60722,Pending,us-east,125
tx_879,evt_00451,Flux,0xAlpha,0xBob,1563,2025-07-01 13:52:45,evt_00226,122453,Pending,us-east,186
tx_427,evt_00452,Withdr-O,0xAlpha,0xBob,1565,2025-07-01 13:53:00,,140725,Pending,us-west,194
tx_529,evt_00453,Glint,0xGamma,0xAlice,1566,2025-07-01 13:53:15,,41836,Confirmed,us-east,181
tx_519,evt_00454,Depos-X,0xBeta,0xEve,1567,2025-07-01 13:53:30,,24794,Confirmed,ap-southeast,51
